eta,normalization,m0,m1,partner,nk,n_shell,n_keep,dimension,delta0_meV,mu_meV,nu_proxy,interband_pairing_weight_mean,D_iso_raw,geom_fraction_total,anisotropy_ratio,anisotropy_norm,max_closure_error,max_bdg_hermiticity_error,max_ph_spectrum_error,Dxx_total_raw,Dxx_conv_raw,Dxx_geom_raw,Dxx_cross_raw,Dyy_total_raw,Dyy_conv_raw,Dyy_geom_raw,Dyy_cross_raw
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,2.0,0.2148760330578514,0.013108024695749008,60185.17267705058,0.7611150348787448,1.1465592093053547,0.06827634135132131,0.0,0.0,1.576531323240014e-15,64294.3960710371,18866.980024998804,45384.04687536012,43.36917067817513,56075.94928306406,9800.48111028519,46231.63272719313,43.83544558574323
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,2.0,0.2148760330578514,0.04979993457275786,60223.95285490046,0.7599707392726384,1.1468592669558288,0.068406564517883,0.0,0.0,1.3464060572170317e-15,64343.66657139116,18883.300505942647,45372.180185798374,88.18587965013354,56104.23913840977,9847.730668422351,46164.70376032007,91.80470966734246
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,4.0,0.7933884297520661,4.587698448864286e-18,55880.82943853071,0.774632386750887,1.1744332829216708,0.08022011265725942,0.0,0.0,9.51107394454569e-16,60363.595871470745,18342.085586098496,42021.51028537226,3.501742513954239e-12,51398.06300559068,6845.372727786402,44552.69027780427,7.236965847526839e-13
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,4.0,0.7933884297520661,0.013108024695749019,56415.29812884631,0.7779728737203715,1.176826572959493,0.08123135538495804,0.0,0.0,1.331303792974274e-15,60997.989260298986,18348.53485406603,42670.528864441,-21.074458208040394,51832.60699739364,6717.01927590602,45108.61434973912,6.973371748494677
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,4.0,0.7933884297520661,0.049799934572757845,57561.66008988564,0.7792517365554765,1.1831930246407427,0.08391059451597886,0.0,0.0,1.4388329671278038e-15,62391.69320935464,18840.43003439833,43593.97140924329,-42.70823428697516,52731.62697041665,6609.697064503684,46116.07575887561,5.854147037365925
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,4.0,0.7933884297520661,4.587698448864286e-18,55880.82943853071,0.774632386750887,1.1744332829216708,0.08022011265725942,0.0,0.0,9.51107394454569e-16,60363.595871470745,18342.085586098496,42021.51028537226,3.501742513954239e-12,51398.06300559068,6845.372727786402,44552.69027780427,7.236965847526839e-13
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,4.0,0.7933884297520661,0.013108024695749008,55731.51894394499,0.7772218190316074,1.1737135267161627,0.07991555675627242,0.0,0.0,1.1082175493298577e-15,60185.33430922309,18071.658984027697,42133.32098245389,-19.645657258485066,51277.70357866688,6771.249448346529,44498.184079560924,8.270050759431996
1.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,11,2,4,100,1.0,4.0,0.7933884297520661,0.04979993457275786,55585.85257416856,0.7794654764351353,1.1726901447479725,0.07948217796514385,0.0,0.0,1.4461982047281181e-15,60003.93720081288,17825.447852290257,42215.85940271977,-37.37005419715842,51167.76794752425,6718.487956857198,44438.6467168352,10.633273831850332
0.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,2,4,100,1.0,-4.0,-1.0,-7.883240411539575e-18,46997.70059082676,0.8096735475625662,1.138109370634438,0.06459415618830436,0.0,0.0,1.2488531058367822e-15,50033.47740328179,12410.332802831597,37623.144600450185,-1.3480971762965592e-12,43961.92377837173,5479.478449505874,38482.44532886585,2.0466994305799808e-13
0.5,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,2,4,100,1.0,-4.0,-1.0,0.013122077179423854,47341.99799821286,0.812719943676517,1.1363439947443235,0.06382118005328122,0.0,0.0,1.7148940726245481e-15,50363.42017653888,12290.59623358274,38096.55798442289,-23.734041466754277,44320.575819886835,5372.60106964946,38855.013908859786,92.96084137759367
1.0,fixed_frobenius_norm,tau0_sigma0,taux_sigmax,tr_sewn,13,2,4,100,1.0,-4.0,-1.0,0.04988495599545954,47978.618740486054,0.821296722121313,1.139553642111886,0.0652255869472555,0.0,0.0,1.7891057853955695e-15,51108.05230875285,12013.062792257959,39148.93672539029,-53.94720889540492,44849.18517221926,5052.119862638983,39660.42788154851,136.63742803176737
0.0,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,2,4,100,1.0,-4.0,-1.0,-7.883240411539575e-18,46997.70059082676,0.8096735475625662,1.138109370634438,0.06459415618830436,0.0,0.0,1.2488531058367822e-15,50033.47740328179,12410.332802831597,37623.144600450185,-1.3480971762965592e-12,43961.92377837173,5479.478449505874,38482.44532886585,2.0466994305799808e-13
0.5,fixed_delta0,tau0_sigma0,taux_sigmax,tr_sewn,13,2,4,100,1.0,-4.0,-1.0,0.01312207717942385,46885.235194943656,0.8067384447533531,1.1324121600880457,0.06209501266517752,0.0,0.0,1.6101824268010912e-15,49796.57446818351,12453.651754033608,37365.85591850695,-22.933204357052542,43973.89592170381,5586.53302551464,38282.38752762109,104.97536856807028
